,date,temp
0,Jan,21.124
1,Feb,21.713
2,Mar,20.766
3,Apr,19.317
4,May,17.217000000000002
5,Jun,15.306
6,Jul,14.895
7,Aug,14.817
8,Sep,15.963
9,Oct,16.967000000000002
10,Nov,18.344
11,Dec,19.559
