,date,temp
0,Jan,20.016
1,Feb,21.407
2,Mar,18.847
3,Apr,16.024
4,May,11.739999999999998
5,Jun,8.767999999999999
6,Jul,8.535
7,Aug,8.684
8,Sep,10.377
9,Oct,13.149
10,Nov,15.943
11,Dec,17.29
